CUIT_Empresa;Nombre_Empresa;Nro_Documento;Persona;Clave_Referencia;Fecha_Comprobante;Origen;Tipo_Cliente;Importe_Neto
30612929455;LIBERTAD S.A;;;220062;15/03/2011;OLA;Corporativo;913,65
30591831166;IERAL;;;220941;15/03/2011;OLA;Corporativo;338,08
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;220567;15/03/2011;OLA;Corporativo;358,9
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;220174;15/03/2011;OLA;Corporativo;913
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219912;15/03/2011;OLA;Corporativo;956
30669400167;TURIN S.A.;;;221203;15/03/2011;OLA;Corporativo;657,52
30709099465;MEDITERRANEA TECNOLOGICA S.A;;;221155;15/03/2011;OLA;Corporativo;1287,85
30707505113;STOLLER ARGENTINA SA;;;220703;15/03/2011;OLA;Corporativo;746,91
30707550046;POWER CONSULTANT SA;;;221440;15/03/2011;OLA;Corporativo;882
30612929455;LIBERTAD S.A;;;220932;15/03/2011;OLA;Corporativo;466
30711315515;VIALCO SA CN SAPAG SN UTE;;;220609;15/03/2011;OLA;Corporativo;1234,97
30711315515;VIALCO SA CN SAPAG SN UTE;;;220502;15/03/2011;OLA;Corporativo;1430,59
30612929455;LIBERTAD S.A;;;220534;15/03/2011;OLA;Corporativo;437
30572968010;ELECTROINGENIERIA S.A.;;;221369;15/03/2011;OLA;Corporativo;54,18
30612929455;LIBERTAD S.A;;;220258;15/03/2011;OLA;Corporativo;946
30612929455;LIBERTAD S.A;;;221219;15/03/2011;OLA;Corporativo;478
30612929455;LIBERTAD S.A;;;220255;15/03/2011;OLA;Corporativo;946
30680937636;SYSTEL SA;;;221288;15/03/2011;OLA;Corporativo;920
30680937636;SYSTEL SA;;;221177;15/03/2011;OLA;Corporativo;2264
30680937636;SYSTEL SA;;;221236;15/03/2011;OLA;Corporativo;807
30572968010;ELECTROINGENIERIA S.A.;;;220165;15/03/2011;OLA;Corporativo;1234,97
30680937636;SYSTEL SA;;;220190;15/03/2011;OLA;Corporativo;7687,88
30591831166;IERAL;;;221269;15/03/2011;OLA;Corporativo;1020,49
30698477411;ALLUS BPO;;;220345;15/03/2011;OLA;Corporativo;946
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;219690;15/03/2011;OLA;Corporativo;939,77
30591831166;IERAL;;;221184;15/03/2011;OLA;Corporativo;1874,2
30572968010;ELECTROINGENIERIA S.A.;;;217485;15/03/2011;OLA;Corporativo;690,61
30572968010;ELECTROINGENIERIA S.A.;;;220573;15/03/2011;OLA;Corporativo;1323,2
30572968010;ELECTROINGENIERIA S.A.;;;220582;15/03/2011;OLA;Corporativo;1323,2
30572968010;ELECTROINGENIERIA S.A.;;;217981;15/03/2011;OLA;Corporativo;807,76
30572968010;ELECTROINGENIERIA S.A.;;;220450;15/03/2011;OLA;Corporativo;403,97
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;220574;15/03/2011;OLA;Corporativo;154,18
30591831166;IERAL;;;220933;15/03/2011;OLA;Corporativo;1989,78
30591831166;IERAL;;;220923;15/03/2011;OLA;Corporativo;1844
30707505113;STOLLER ARGENTINA SA;;;220529;15/03/2011;OLA;Corporativo;531,39
30707505113;STOLLER ARGENTINA SA;;;221309;15/03/2011;OLA;Corporativo;1456,13
30612929455;LIBERTAD S.A;;;220849;15/03/2011;OLA;Corporativo;4922,42
30572968010;ELECTROINGENIERIA S.A.;;;219755;15/03/2011;OLA;Corporativo;2718
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219976;15/03/2011;OLA;Corporativo;1040,85
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219674;15/03/2011;OLA;Corporativo;1640,25
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219675;15/03/2011;OLA;Corporativo;1860,98
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;220014;15/03/2011;OLA;Corporativo;2081,7
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;202552;15/03/2011;OLA;Corporativo;-794,15
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;202552;17/01/2011;OLA;Corporativo;2318,15
30707280618;GESTAMP CORDOBA S.A;;;221760;15/03/2011;OLA;Corporativo;1064,3805
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219963;15/03/2011;OLA;Corporativo;1916,92
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;220036;15/03/2011;OLA;Corporativo;2654,38
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;219759;15/03/2011;OLA;Corporativo;5308,76
30591831166;IERAL;;;221753;15/03/2011;OLA;Corporativo;425,088
30680937636;SYSTEL SA;;;221002;15/03/2011;OLA;Corporativo;3201,24
30698477411;ALLUS BPO;;;221597;15/03/2011;OLA;Corporativo;633,06
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217808;01/03/2011;OLA;Corporativo;391,9
30711315515;VIALCO SA CN SAPAG SN UTE;;;218073;01/03/2011;OLA;Corporativo;0,01
30711315515;VIALCO SA CN SAPAG SN UTE;;;218073;28/02/2011;OLA;Corporativo;557,42
30612929455;LIBERTAD S.A;;;209792;01/03/2011;OLA;Corporativo;285,606
30612929455;LIBERTAD S.A;;;209792;09/03/2011;OLA;Corporativo;-0,0405
30612929455;LIBERTAD S.A;;;209792;01/02/2011;OLA;Corporativo;1615,9596
33627732789;CAPDEL  S.A.;;;219026;04/03/2011;OLA;Corporativo;1027,05
30612929455;LIBERTAD S.A;;;217343;09/03/2011;OLA;Corporativo;7813,54
30612929455;LIBERTAD S.A;;;217751;09/03/2011;OLA;Corporativo;19652,38
30612929455;LIBERTAD S.A;;;215570;09/03/2011;OLA;Corporativo;1752,26
30572968010;ELECTROINGENIERIA S.A.;;;125996;09/03/2011;OLA;Corporativo;-3163,67
30612929455;LIBERTAD S.A;;;198477;09/03/2011;OLA;Corporativo;-17756
30612929455;LIBERTAD S.A;;;198473;09/03/2011;OLA;Corporativo;-21212
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219168;09/03/2011;OLA;Corporativo;1597,95
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219131;09/03/2011;OLA;Corporativo;1030,85
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219107;09/03/2011;OLA;Corporativo;799,96
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219058;09/03/2011;OLA;Corporativo;2061,72
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218998;09/03/2011;OLA;Corporativo;798,98
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218969;09/03/2011;OLA;Corporativo;809,88
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219270;09/03/2011;OLA;Corporativo;990,23
30711315515;VIALCO SA CN SAPAG SN UTE;;;218810;09/03/2011;OLA;Corporativo;1279,45
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217153;09/03/2011;OLA;Corporativo;912,25
30572968010;ELECTROINGENIERIA S.A.;;;219050;09/03/2011;OLA;Corporativo;1237,64
30711238200;GRUPO ELING SA;;;219077;09/03/2011;OLA;Corporativo;454,29
30711238200;GRUPO ELING SA;;;219127;09/03/2011;OLA;Corporativo;966,01
30572968010;ELECTROINGENIERIA S.A.;;;219132;09/03/2011;OLA;Corporativo;966,01
30711315515;VIALCO SA CN SAPAG SN UTE;;;219819;09/03/2011;OLA;Corporativo;623,82
30612929455;LIBERTAD S.A;;;217927;09/03/2011;OLA;Corporativo;984,3
30707280618;GESTAMP CORDOBA S.A;;;215405;09/03/2011;OLA;Corporativo;1071,01
30612929455;LIBERTAD S.A;;;219988;09/03/2011;OLA;Corporativo;879,27
30612929455;LIBERTAD S.A;;;217368;09/03/2011;OLA;Corporativo;973,44
30612929455;LIBERTAD S.A;;;219984;09/03/2011;OLA;Corporativo;838,22
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218280;09/03/2011;OLA;Corporativo;772,22
30612929455;LIBERTAD S.A;;;217680;09/03/2011;OLA;Corporativo;984,3
30711238200;GRUPO ELING SA;;;217415;09/03/2011;OLA;Corporativo;694,38
30612929455;LIBERTAD S.A;;;218052;09/03/2011;OLA;Corporativo;984,3
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219616;09/03/2011;OLA;Corporativo;447,1
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218214;09/03/2011;OLA;Corporativo;1519,15
30711238200;GRUPO ELING SA;;;217472;09/03/2011;OLA;Corporativo;932,3
30612929455;LIBERTAD S.A;;;219573;09/03/2011;OLA;Corporativo;984,3
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219814;09/03/2011;OLA;Corporativo;869,47
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219605;09/03/2011;OLA;Corporativo;847,53
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219338;09/03/2011;OLA;Corporativo;1006,09
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218784;09/03/2011;OLA;Corporativo;1788,22
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217144;09/03/2011;OLA;Corporativo;662,44
30572968010;ELECTROINGENIERIA S.A.;;;218701;09/03/2011;OLA;Corporativo;2538,98
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218651;09/03/2011;OLA;Corporativo;1008,59
30711238200;GRUPO ELING SA;;;218664;09/03/2011;OLA;Corporativo;745,9
30612929455;LIBERTAD S.A;;;219105;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219111;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219112;09/03/2011;OLA;Corporativo;984,29
30612929455;LIBERTAD S.A;;;218342;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219115;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219119;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219121;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219125;09/03/2011;OLA;Corporativo;984,3
30612929455;LIBERTAD S.A;;;219130;09/03/2011;OLA;Corporativo;2245,47
30572968010;ELECTROINGENIERIA S.A.;;;219620;09/03/2011;OLA;Corporativo;932,3
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;219422;09/03/2011;OLA;Corporativo;358,9
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;219415;09/03/2011;OLA;Corporativo;358,9
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219205;09/03/2011;OLA;Corporativo;134,89
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;218853;09/03/2011;OLA;Corporativo;222,05
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;219030;09/03/2011;OLA;Corporativo;200,95
30711238200;GRUPO ELING SA;;;217070;09/03/2011;OLA;Corporativo;528,52
30711238200;GRUPO ELING SA;;;219013;09/03/2011;OLA;Corporativo;128,69
30572968010;ELECTROINGENIERIA S.A.;;;218807;09/03/2011;OLA;Corporativo;867,61
30572968010;ELECTROINGENIERIA S.A.;;;218805;09/03/2011;OLA;Corporativo;1243,64
30711238200;GRUPO ELING SA;;;219764;09/03/2011;OLA;Corporativo;1219,09
30612929455;LIBERTAD S.A;;;218022;09/03/2011;OLA;Corporativo;822
30572968010;ELECTROINGENIERIA S.A.;;;218968;09/03/2011;OLA;Corporativo;1679,96
30711238200;GRUPO ELING SA;;;218756;09/03/2011;OLA;Corporativo;1268,41
30572968010;ELECTROINGENIERIA S.A.;;;218802;09/03/2011;OLA;Corporativo;491,58
30711238200;GRUPO ELING SA;;;216993;09/03/2011;OLA;Corporativo;1033,57
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;218751;09/03/2011;OLA;Corporativo;920
30707505113;STOLLER ARGENTINA SA;;;219123;09/03/2011;OLA;Corporativo;2154,6
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;219383;09/03/2011;OLA;Corporativo;727,78
30711315515;VIALCO SA CN SAPAG SN UTE;;;218822;09/03/2011;OLA;Corporativo;1232
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;218712;09/03/2011;OLA;Corporativo;1456,88
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;219705;09/03/2011;OLA;Corporativo;1455,56
30572968010;ELECTROINGENIERIA S.A.;;;219190;09/03/2011;OLA;Corporativo;1608
30711315515;VIALCO SA CN SAPAG SN UTE;;;219472;09/03/2011;OLA;Corporativo;1688
30711315515;VIALCO SA CN SAPAG SN UTE;;;219578;09/03/2011;OLA;Corporativo;1091,62
30572968010;ELECTROINGENIERIA S.A.;;;219166;09/03/2011;OLA;Corporativo;521,27
30572968010;ELECTROINGENIERIA S.A.;;;218963;09/03/2011;OLA;Corporativo;3592,31
30707505113;STOLLER ARGENTINA SA;;;219938;09/03/2011;OLA;Corporativo;2051,4
30572968010;ELECTROINGENIERIA S.A.;;;218704;09/03/2011;OLA;Corporativo;2407,9
30612929455;LIBERTAD S.A;;;218793;09/03/2011;OLA;Corporativo;616
30711344337;VIALNOA SA;;;206054;09/03/2011;OLA;Corporativo;-298
30711344337;VIALNOA SA;;;206054;10/01/2011;OLA;Corporativo;878
30707280618;GESTAMP CORDOBA S.A;;;218550;09/03/2011;OLA;Corporativo;0,02
30707280618;GESTAMP CORDOBA S.A;;;218550;28/02/2011;OLA;Corporativo;984,3
30708982608;SOL LINEAS AEREAS;;;216219;02/03/2011;OLA;Corporativo;10258,86
30708982608;SOL LINEAS AEREAS;;;217666;02/03/2011;OLA;Corporativo;900,43
30708982608;SOL LINEAS AEREAS;;;218814;02/03/2011;OLA;Corporativo;1102,62
30708982608;SOL LINEAS AEREAS;;;217340;03/03/2011;OLA;Corporativo;-73,143
30708982608;SOL LINEAS AEREAS;;;217340;23/02/2011;OLA;Corporativo;385,8435
30708982608;SOL LINEAS AEREAS;;;218380;03/03/2011;OLA;Corporativo;661,57
30708982608;SOL LINEAS AEREAS;;;218824;03/03/2011;OLA;Corporativo;17388,391
30708982608;SOL LINEAS AEREAS;;;219791;10/03/2011;OLA;Corporativo;1972,84
30708982608;SOL LINEAS AEREAS;;;221723;15/03/2011;OLA;Corporativo;194,06
30708982608;SOL LINEAS AEREAS;;;218699;15/03/2011;OLA;Corporativo;83081,09
30708982608;SOL LINEAS AEREAS;;;219823;04/03/2011;OLA;Corporativo;635,11
30708982608;SOL LINEAS AEREAS;;;217840;09/03/2011;OLA;Corporativo;300,14
30708982608;SOL LINEAS AEREAS;;;220522;09/03/2011;OLA;Corporativo;509,89
30708982608;SOL LINEAS AEREAS;;;218789;09/03/2011;OLA;Corporativo;1607,526
30708982608;SOL LINEAS AEREAS;;;220623;09/03/2011;OLA;Corporativo;453,8835
30708982608;SOL LINEAS AEREAS;;;219804;09/03/2011;OLA;Corporativo;211,7
30707452575;VALVTRONIC S.A.;;;216515;10/03/2011;OLA;Corporativo;1649,12
30707452575;VALVTRONIC S.A.;;;216326;10/03/2011;OLA;Corporativo;10794,72
30707452575;VALVTRONIC S.A.;;;218350;15/03/2011;OLA;Corporativo;1023,3
30707452575;VALVTRONIC S.A.;;;219297;15/03/2011;OLA;Corporativo;940,02
30707452575;VALVTRONIC S.A.;;;218661;15/03/2011;OLA;Corporativo;954,28
30707452575;VALVTRONIC S.A.;;;217943;15/03/2011;OLA;Corporativo;1023,3
30707452575;VALVTRONIC S.A.;;;217938;15/03/2011;OLA;Corporativo;1237,39
30707452575;VALVTRONIC S.A.;;;220733;15/03/2011;OLA;Corporativo;5389,04
30708982608;SOL LINEAS AEREAS;;;211568;01/02/2011;OLA;Corporativo;175,42
30708982608;SOL LINEAS AEREAS;;;212392;02/02/2011;OLA;Corporativo;562,77
30708982608;SOL LINEAS AEREAS;;;212392;04/02/2011;OLA;Corporativo;187,59
30708982608;SOL LINEAS AEREAS;;;212744;03/02/2011;OLA;Corporativo;1125,54
30708982608;SOL LINEAS AEREAS;;;212535;03/02/2011;OLA;Corporativo;187,59
30708982608;SOL LINEAS AEREAS;;;212961;04/02/2011;OLA;Corporativo;387,35
30708982608;SOL LINEAS AEREAS;;;213912;08/02/2011;OLA;Corporativo;187,59
30708982608;SOL LINEAS AEREAS;;;212538;08/02/2011;OLA;Corporativo;748,01
30708982608;SOL LINEAS AEREAS;;;213344;08/02/2011;OLA;Corporativo;750,36
30708982608;SOL LINEAS AEREAS;;;213707;08/02/2011;OLA;Corporativo;167,92
30708982608;SOL LINEAS AEREAS;;;213952;15/02/2011;OLA;Corporativo;21643,048
30708982608;SOL LINEAS AEREAS;;;215738;16/02/2011;OLA;Corporativo;375,18
30708982608;SOL LINEAS AEREAS;;;217405;23/02/2011;OLA;Corporativo;260,7795
30708982608;SOL LINEAS AEREAS;;;216393;23/02/2011;OLA;Corporativo;9763,2945
30708982608;SOL LINEAS AEREAS;;;217753;23/02/2011;OLA;Corporativo;935,01
30708982608;SOL LINEAS AEREAS;;;217715;25/02/2011;OLA;Corporativo;192,12
30708982608;SOL LINEAS AEREAS;;;214342;09/02/2011;OLA;Corporativo;385,04
30708982608;SOL LINEAS AEREAS;;;214087;09/02/2011;OLA;Corporativo;175,42
30708982608;SOL LINEAS AEREAS;;;216513;22/02/2011;OLA;Corporativo;333,04
30708982608;SOL LINEAS AEREAS;;;215941;22/02/2011;OLA;Corporativo;194,06
30708982608;SOL LINEAS AEREAS;;;216321;22/02/2011;OLA;Corporativo;1176,448
30708982608;SOL LINEAS AEREAS;;;216758;22/02/2011;OLA;Corporativo;314,8372
30708982608;SOL LINEAS AEREAS;;;216056;22/02/2011;OLA;Corporativo;1185,57
30708982608;SOL LINEAS AEREAS;;;217149;22/02/2011;OLA;Corporativo;561,01
30708982608;SOL LINEAS AEREAS;;;215010;22/02/2011;OLA;Corporativo;3283,8736
30708982608;SOL LINEAS AEREAS;;;211429;04/02/2011;OLA;Corporativo;237,34
30708982608;SOL LINEAS AEREAS;;;217549;24/02/2011;OLA;Corporativo;116,316
30708982608;SOL LINEAS AEREAS;;;215804;24/02/2011;OLA;Corporativo;233,98
30676870403;PAGODA;;;205540;10/02/2011;OLA;Corporativo;-76
30676870403;PAGODA;;;205540;07/02/2011;OLA;Corporativo;-6906,64
30676870403;PAGODA;;;205540;13/01/2011;OLA;Corporativo;6982,64
30707772405;GRUPO T y T SA;;;209953;14/02/2011;OLA;Corporativo;900,88
30676870403;PAGODA;;;200451;17/02/2011;OLA;Corporativo;-3059,44
30676870403;PAGODA;;;200451;19/01/2011;OLA;Corporativo;0
30707772405;GRUPO T y T SA;;;215336;25/02/2011;OLA;Corporativo;671,1
30528994012;MERCADO A TERMINO;;;204287;22/02/2011;OLA;Corporativo;1818,808
30572968010;ELECTROINGENIERIA S.A.;;;160794;01/02/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;160997;01/02/2011;OLA;Corporativo;0
30999228565;BANCO DE CORDOBA;;;156872;01/02/2011;OLA;Corporativo;0
30709403121;AG. PROCORDOBA SOC. ECON.MIIX.;;;155434;01/02/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;210066;01/02/2011;OLA;Corporativo;898,58
30572968010;ELECTROINGENIERIA S.A.;;;210755;01/02/2011;OLA;Corporativo;1310,21
30572968010;ELECTROINGENIERIA S.A.;;;206195;01/02/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;206195;16/02/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;206195;10/01/2011;OLA;Corporativo;2113,6626
30710540086;CONSORCIO DE COOPERACIóN;;;210971;01/02/2011;OLA;Corporativo;504
30710540086;CONSORCIO DE COOPERACIóN;;;210971;03/02/2011;OLA;Corporativo;-536,92
30710540086;CONSORCIO DE COOPERACIóN;;;210971;31/01/2011;OLA;Corporativo;0,01
30709881007;CONSTRUCCIONES TERMICAS S.A.;;;215544;21/02/2011;OLA;Corporativo;399
30572968010;ELECTROINGENIERIA S.A.;;;215223;21/02/2011;OLA;Corporativo;956
30612929455;LIBERTAD S.A;;;215247;21/02/2011;OLA;Corporativo;448
30612929455;LIBERTAD S.A;;;210533;21/02/2011;OLA;Corporativo;-380
30612929455;LIBERTAD S.A;;;210533;31/01/2011;OLA;Corporativo;1150,44
30612929455;LIBERTAD S.A;;;210544;21/02/2011;OLA;Corporativo;-380
30612929455;LIBERTAD S.A;;;210544;31/01/2011;OLA;Corporativo;1150,44
30612929455;LIBERTAD S.A;;;216096;21/02/2011;OLA;Corporativo;478
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;216536;21/02/2011;OLA;Corporativo;1706,06
30572968010;ELECTROINGENIERIA S.A.;;;216659;21/02/2011;OLA;Corporativo;896,71
30572968010;ELECTROINGENIERIA S.A.;;;216659;28/02/2011;OLA;Corporativo;0,01
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;216671;21/02/2011;OLA;Corporativo;1005,68
30612929455;LIBERTAD S.A;;;216311;21/02/2011;OLA;Corporativo;838,22
33700845759;GEANT ARGENTINA SA;;;216314;21/02/2011;OLA;Corporativo;913,65
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215918;21/02/2011;OLA;Corporativo;724,66
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;216344;21/02/2011;OLA;Corporativo;877
30572968010;ELECTROINGENIERIA S.A.;;;215731;21/02/2011;OLA;Corporativo;1793,41
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;216076;21/02/2011;OLA;Corporativo;956
30572968010;ELECTROINGENIERIA S.A.;;;216365;21/02/2011;OLA;Corporativo;772,76
30711238200;GRUPO ELING SA;;;215239;21/02/2011;OLA;Corporativo;1008,8
30711238200;GRUPO ELING SA;;;215278;21/02/2011;OLA;Corporativo;896,7
30572968010;ELECTROINGENIERIA S.A.;;;215328;21/02/2011;OLA;Corporativo;1114
30708526661;BERCLEAN S.A.;;;216033;21/02/2011;OLA;Corporativo;956,8
30710540086;CONSORCIO DE COOPERACIóN;;;216204;21/02/2011;OLA;Corporativo;787,08
30612929455;LIBERTAD S.A;;;216648;21/02/2011;OLA;Corporativo;1019,7
30612929455;LIBERTAD S.A;;;215249;21/02/2011;OLA;Corporativo;560,14
30612929455;LIBERTAD S.A;;;215922;21/02/2011;OLA;Corporativo;308
30711344337;VIALNOA SA;;;216358;21/02/2011;OLA;Corporativo;1227,28
30711315515;VIALCO SA CN SAPAG SN UTE;;;216094;21/02/2011;OLA;Corporativo;523,75
30711315515;VIALCO SA CN SAPAG SN UTE;;;215540;21/02/2011;OLA;Corporativo;1037,6
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;216035;21/02/2011;OLA;Corporativo;1974,6
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;216507;21/02/2011;OLA;Corporativo;986,66
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;216623;21/02/2011;OLA;Corporativo;1007,57
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215430;21/02/2011;OLA;Corporativo;732,05
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215438;21/02/2011;OLA;Corporativo;662,44
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215912;21/02/2011;OLA;Corporativo;938,48
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215722;21/02/2011;OLA;Corporativo;662,44
30572968010;ELECTROINGENIERIA S.A.;;;216373;21/02/2011;OLA;Corporativo;1095,77
30681026386;CHEXA S.A.;;;216064;21/02/2011;OLA;Corporativo;1962,7
30653139507;SECRETARíA GENERAL DE LA GOBER;;;216080;21/02/2011;OLA;Corporativo;970,25
30566584200;FUNDACION MEDITERRANEA;;;215915;21/02/2011;OLA;Corporativo;1672,47
30566584200;FUNDACION MEDITERRANEA;;;215904;21/02/2011;OLA;Corporativo;1672,47
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;216294;21/02/2011;OLA;Corporativo;26,97
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;215360;21/02/2011;OLA;Corporativo;3,05
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215394;21/02/2011;OLA;Corporativo;0
30711315515;VIALCO SA CN SAPAG SN UTE;;;215359;21/02/2011;OLA;Corporativo;416,4
30572968010;ELECTROINGENIERIA S.A.;;;216377;21/02/2011;OLA;Corporativo;185,54
30572968010;ELECTROINGENIERIA S.A.;;;215770;21/02/2011;OLA;Corporativo;2300,93
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215866;21/02/2011;OLA;Corporativo;132,66
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215836;21/02/2011;OLA;Corporativo;52,61
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;215329;21/02/2011;OLA;Corporativo;160
30572968010;ELECTROINGENIERIA S.A.;;;215331;21/02/2011;OLA;Corporativo;7069,04
30572968010;ELECTROINGENIERIA S.A.;;;214217;21/02/2011;OLA;Corporativo;1159,97
30572968010;ELECTROINGENIERIA S.A.;;;215962;21/02/2011;OLA;Corporativo;7778,32
30612929455;LIBERTAD S.A;;;216661;21/02/2011;OLA;Corporativo;5896,17
30501077131;CAFES LA VIRGINIA S.A.;;;216375;21/02/2011;OLA;Corporativo;162,5
30501077131;CAFES LA VIRGINIA S.A.;;;216375;23/02/2011;OLA;Corporativo;-162,5
30707505113;STOLLER ARGENTINA SA;;;215874;21/02/2011;OLA;Corporativo;4246,8
30707505113;STOLLER ARGENTINA SA;;;216312;21/02/2011;OLA;Corporativo;4551,1
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;193780;21/02/2011;OLA;Corporativo;0
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;193780;13/01/2011;OLA;Corporativo;-1206
30612929455;LIBERTAD S.A;;;165060;21/02/2011;OLA;Corporativo;0,01
30708526661;BERCLEAN S.A.;;;216525;21/02/2011;OLA;Corporativo;198,71
30612929455;LIBERTAD S.A;;;215555;21/02/2011;OLA;Corporativo;1146
30707280618;GESTAMP CORDOBA S.A;;;216946;21/02/2011;OLA;Corporativo;338,3904
30612929455;LIBERTAD S.A;;;215243;21/02/2011;OLA;Corporativo;611,4136
30612929455;LIBERTAD S.A;;;215244;21/02/2011;OLA;Corporativo;611,4136
30572968010;ELECTROINGENIERIA S.A.;;;215548;21/02/2011;OLA;Corporativo;1262,84
30612929455;LIBERTAD S.A;;;211935;18/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;211935;09/02/2011;OLA;Corporativo;962,6
30612929455;LIBERTAD S.A;;;204860;18/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;204860;04/01/2011;OLA;Corporativo;1056,4
30612929455;LIBERTAD S.A;;;206423;18/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;206423;11/01/2011;OLA;Corporativo;1150,2
